user_id,log_id,sequence_id,correct
119747,166317873,236309,0
119747,166317877,236309,0
119747,166317888,236309,1
119747,166317892,236309,0
119747,166317898,236309,1
119747,166317902,236309,0
119747,166317908,236309,1
119747,166317916,236309,0
119747,166318031,236309,0
119747,166318075,236309,0
119747,166318095,236309,1
119747,166318108,236309,1
119747,166318139,236309,1
119747,166318461,9244,1
119747,166318507,9244,1
119747,166318523,9244,1
119747,167334242,10765,1
119747,167334539,10765,1
119747,167334739,10765,1
119747,168605584,6402,0
119747,168605907,6402,0
119747,168605956,6402,0
119747,168606088,6402,0
119747,168606199,6402,0
119747,168606339,6402,0
119747,168606464,6402,0
119747,168606666,6402,0
119747,168606849,6402,0
119747,168606870,10597,0
119747,168607448,10597,0
119747,168607865,10597,1
119747,168607940,10597,0
119747,168608536,10597,1
119747,168608562,10597,1
119747,168608591,10597,1
119747,168611024,6402,1
119747,168611038,6402,1
119747,168611044,6402,0
119747,168672309,6402,1
119747,168672471,6402,1
119747,168672496,6402,0
119747,168672574,6402,0
119747,168672603,6402,0
119747,168672642,6402,0
119747,168672681,6402,0
119747,168672797,6402,0
119747,168672908,6402,0
119747,168673012,6402,0
119747,169231276,26902,1
119747,169231285,26902,1
119747,169231325,26902,1
119747,169703975,13935,1
119747,169703999,13935,1
119747,169704002,13935,1
119747,171084073,7157,1
119747,171084109,7157,1
119747,171084160,7157,1
119747,171084212,14247,1
119747,171084232,14247,1
119747,171084242,14247,1
119747,171084322,9424,1
119747,171084398,9424,0
119747,171113796,9424,1
119747,171113811,9424,0
119747,171113848,9424,0
119747,171113886,9424,1
119747,171113899,9424,1
119747,171113909,9424,1
119747,171378779,8946,1
119747,171378806,8946,0.666666667
119747,171378884,8946,1
119747,171379907,8946,1
119747,171379931,8946,1
119747,171816774,39162,1
119747,171816924,39162,1
119747,171817136,37374,1
119747,171827396,37374,1
119747,171827438,37374,1
119747,171827527,39162,1
119747,172075415,8949,1
119747,172075453,8949,1
119747,172075460,8949,1
119747,172075507,9180,1
119747,172075511,9180,1
119747,172075514,9180,1
119747,172075572,39162,1
119747,172075629,39162,0
119747,172075760,39162,1
119747,172075774,39162,1
119747,172075886,39162,1
119747,172472894,39162,0
119747,172473106,39162,1
119747,172473195,39162,1
119747,172473236,39162,1
119747,172473873,10597,1
119747,172473932,10597,1
119747,172473945,10597,0
119747,172474186,10597,1
119747,172474226,10597,1
119747,172474239,10597,1
119747,172890742,37876,1
119747,172890791,37876,0
119747,172890948,37876,0
119747,172891002,37876,1
119747,172891044,37876,1
119747,172891052,37876,1
119747,172891094,8928,0
119747,172891181,8928,0
119747,172891206,8928,1
119747,172891212,8928,1
119747,172891217,8928,1
119747,172891230,10265,1
119747,172891245,10265,1
119747,172891252,10265,1
119747,173190724,37876,0.666666667
119747,173190806,37876,0
119747,173190949,37876,0.333333333
119747,173190997,37876,1
119747,173191032,37876,1
119747,173191060,37876,1
119747,173191133,8928,1
119747,173191182,8928,1
119747,173191191,8928,1
119747,173588383,8928,1
119747,173588394,8928,1
119747,173588405,8928,1
119747,174591936,13935,1
119747,174591943,13935,1
119747,174591948,13935,1
119747,174591979,8928,1
119747,174591982,8928,1
119747,174591984,8928,1
119747,174665789,6473,1
119747,174665835,6473,1
119747,174665853,6473,1
119747,174666352,12450,1
119747,174666391,12450,1
119747,174666423,12450,1
119747,174666905,11898,1
119747,174666925,11898,1
119747,174666935,11898,1
119747,174666995,8928,1
119747,174667021,8928,1
119747,174667040,8928,1
119747,174670739,10293,1
119747,174670870,10293,1
119747,174670901,10293,0
119747,174671083,10293,1
119747,174671112,10293,1
119747,174671135,10293,1
119816,164014173,9222,0
119816,164014573,9222,0
119816,164014780,9222,0
119816,164015579,9222,1
119816,164015645,9222,0
119816,164015909,9222,0
119816,164017745,9222,1
119816,164017815,9222,0
119816,164018240,9222,1
119816,164018340,9222,1
119816,164018455,9222,1
119816,164019470,8949,1
119816,164019545,8949,1
119816,164019575,8949,1
119816,164020888,6022,1
119816,164021114,6022,0
119816,164021353,6022,0
119816,164021595,6022,1
119816,164021661,6022,1
119816,164021728,6022,0
119816,164038594,6022,1
119816,164038651,6022,1
119816,164038705,6022,1
119816,164039021,5945,1
119816,164039614,5945,1
119816,164039645,5945,1
119816,164039783,31825,1
119816,164039790,31825,1
119816,164039802,31825,1
119816,164040036,5976,1
119816,164040112,5976,1
119816,164040331,5976,1
119816,164048136,8585,0
119816,164048193,8585,1
119816,164048213,8585,1
119816,164048239,8585,1
119816,164048310,26902,1
119816,164048372,26902,1
119816,164048417,26902,0
119816,164048567,26902,1
119816,164048585,26902,0
119816,164048616,26902,1
119816,164048624,26902,1
119816,164048633,26902,0
119816,164048659,26902,1
119816,164053491,26902,1
119816,164053534,26902,0
119816,164053629,19610,0
119816,164053696,9244,0
119816,164053754,9244,1
119816,164053763,9244,1
119816,164053780,9244,1
119816,164053803,9245,1
119816,164053813,9245,1
119816,164053822,9245,1
119816,164737245,7195,0
119816,164737316,7195,0
119816,164737333,7195,1
119816,164737340,7195,1
119816,164737345,7195,1
119816,164737360,10264,1
119816,164737376,10264,1
119816,164737411,10264,1
119816,165296408,204037,0
119816,165297016,204037,0
119816,165297430,204037,1
119816,165297593,204037,0
119816,165297903,204037,1
119816,165298043,204037,0
119816,165298475,5918,1
119816,165298629,5918,1
119816,165298662,5918,1
119816,165298748,24173,0
119816,165298941,24173,0
119816,165298992,24173,1
119816,165299012,24173,1
119816,165299034,24173,1
119816,165999274,6851,1
119816,165999293,6851,1
119816,165999317,6851,1
119816,165999620,236309,1
119816,165999690,236309,1
119816,165999697,236309,0
119816,165999749,236309,1
119816,165999751,236309,1
119816,165999800,236309,0
119823,165633445,204037,1
119823,165633484,204037,1
119823,165633497,204037,1
119823,165633545,10763,1
119823,165633564,10763,1
119823,165633586,10763,1
119823,165633614,5918,1
119823,165633622,5918,1
119823,165633629,5918,1
119823,165633667,7192,1
119823,165633705,7192,1
119823,165633720,7192,1
119823,165634301,236309,1
119823,165634309,236309,0
119823,165634315,236309,0
119823,165634321,236309,1
119823,165634331,236309,1
119823,165634364,236309,1
119823,165634673,6851,1
119823,165634690,6851,1
119823,165634702,6851,1
119823,165634736,7195,1
119823,165634743,7195,1
119823,165634753,7195,1
119823,165634804,7195,1
119823,165634814,7195,1
119823,165634820,7195,1
119823,165635048,5918,1
119823,165635056,5918,1
119823,165635064,5918,0
119823,165635287,5918,1
119823,165635320,5918,1
119823,165635327,5918,1
119823,165931481,10765,1
119823,165931496,10765,0
119823,165931513,10765,1
119823,165931527,10765,1
119823,165931537,10765,1
119823,165931898,5976,1
119823,165931939,5976,1
119823,165931982,5976,1
119823,170070393,6910,1
119823,170070403,6910,0
119823,170070438,6910,1
119823,170070449,6910,1
119823,170070454,6910,1
119823,170070472,10597,0
119823,170070751,10597,0
119823,170070857,10597,0
119823,170070944,10597,1
119823,170071002,10597,0
119823,170071019,10597,1
119823,170071039,10597,1
119823,170071074,10597,1
119823,170071097,6402,1
119823,170071120,6402,0
119823,170071129,6402,1
119823,170071139,6402,0
119823,170071152,6402,1
119823,170071158,6402,0
119823,170071173,6402,1
119823,170071182,6402,1
119823,170071186,6402,1
119823,170071206,26902,0
119823,170071259,26902,1
119823,170071262,26902,1
119823,170071264,26902,1
119823,170071279,14211,0
119823,170071295,14211,1
119823,170071303,14211,1
119823,170071309,14211,1
119823,170071460,11829,1
119823,170071462,11829,1
119823,170071465,11829,1
119871,163631190,204037,0
119871,163631479,204037,1
119871,163631648,204037,1
119871,163631685,204037,1
119879,165419391,7192,1
119879,165419401,7192,1
119879,165419440,7192,1
119879,165868290,10763,1
119879,165868335,10763,1
119879,165868336,10763,1
119879,165868385,5918,1
119879,165868456,5918,1
119879,165868526,5918,0
119879,165868571,5918,1
119879,165868572,5918,1
119879,165868573,5918,1
119879,167603878,10597,0
119879,167649369,10765,0
119879,167723972,10765,0
119879,168945358,6402,1
119879,168945376,6402,1
119879,168945413,6402,1
119879,168946086,26902,1
119879,168946169,26902,1
119879,168946188,26902,0
119879,168946667,26902,1
119879,168946677,26902,1
119879,168946695,26902,1
119915,165565798,7192,1
119915,165565800,7192,1
119915,165565802,7192,1
119915,165753699,5918,1
119915,165753753,5918,1
119915,165753816,5918,1
119915,165753837,10763,1
119915,165753891,10763,1
119915,165753906,10763,1
119915,168339952,10765,1
119915,168340047,10765,1
119915,168340125,10765,1
119915,168340596,10597,0
119915,168340983,10597,1
119915,168341076,10597,1
119915,168341162,10597,1
119915,168688218,26902,1
119915,168688249,26902,1
119915,168688264,26902,1
119915,168689066,6402,1
119915,168689119,6402,1
119915,168689215,6402,1
120129,163719553,14168,1
120129,163719590,14168,1
120129,163719625,14168,1
120129,166057568,14168,1
120129,166057570,14168,0
120129,166057582,14168,1
120129,166057583,14168,1
120129,166057586,14168,1
120129,170485073,10833,0
120129,170485093,10833,0
120129,170485121,10833,0
120129,170485179,10833,0
120129,170485184,10833,0
120129,170485187,10833,1
120129,170485188,10833,0
120129,170485530,7184,0
120229,165025501,7192,1
120229,165025505,7192,1
120229,165025507,7192,1
120229,165756632,10833,0
120229,165756674,10833,1
120229,165756690,10833,1
120229,165756696,10833,1
120268,165057117,7192,1
120268,165057453,7192,1
120268,165057611,7192,1
120268,165988489,10833,1
120268,165988493,10833,0
120268,165988508,10833,1
120268,165988510,10833,0
120268,165988513,10833,1
120268,165988517,10833,1
120268,165988518,10833,1
120297,169912032,37980,1
120297,169912129,37980,0
120297,169912220,37980,0
120297,169912255,37980,0
120297,169912295,37980,0
120297,169912353,37980,0
120297,169912387,37980,0
120297,169912524,37980,0
120297,169912564,37980,0
120297,169912692,37980,0
120366,163246198,7192,1
120366,163246201,7192,1
120366,163246205,7192,1
120366,163246211,7195,0
120366,163246214,7195,1
120366,163246216,7195,1
120366,163246220,7195,0
120366,163246222,7195,1
120366,163246225,7195,1
120366,163246226,7195,1
120366,164226070,10763,1
120366,164226138,10763,1
120366,164226171,10763,1
120366,164738291,204037,1
120366,164738297,204037,0
120366,164738308,204037,0
120366,164738320,204037,0
120366,164738337,204037,1
120366,164738344,204037,1
120366,164738345,204037,1
120366,164738347,5918,1
120366,164738348,5918,1
120366,164738350,5918,1
120366,165087451,7192,1
120366,165087454,7192,1
120366,165087456,7192,1
120366,165087543,236309,1
120366,165157680,236309,1
120366,165157695,236309,1
120366,166492770,6851,1
120366,166492902,6851,1
120366,166492927,6851,1
120366,166492991,7195,1
120366,166493022,7195,0
120366,166493070,7195,1
120366,166493104,7195,1
120366,166493143,7195,1
120366,166493322,7195,1
120366,166493345,7195,1
120366,166493412,7195,1
120366,166494772,5918,1
120366,166494797,5918,1
120366,166494881,5918,1
120366,168632541,10765,1
120366,168632593,10765,0
120366,168633577,10765,1
120366,168633630,10765,1
120366,168633689,10765,1
120366,168968129,5976,0
120366,168968383,5976,1
120366,168968435,5976,0
120366,168968495,5976,0
120366,168968586,5976,1
120366,168968612,5976,1
120366,168968690,5976,1
120366,169778146,6910,1
120366,169778157,6910,0
120366,169778159,6910,1
120366,169778161,6910,1
120366,169778162,6910,1
120366,169778166,10597,0
120366,169897173,10597,0
120366,169897212,10597,1
120366,169897220,10597,0
120366,169897245,10597,1
120366,169897250,10597,0
120366,169897259,10597,0
120366,169897267,10597,1
120366,169897270,10597,1
120366,169897283,10597,1
120366,169897313,6402,1
120366,169897322,6402,1
120366,169897328,6402,1
120366,169897405,26902,1
120366,169897415,26902,1
120366,169897423,26902,0
120366,169897441,26902,1
120366,169897448,26902,1
120366,169897453,26902,1
120366,169943299,14211,0
120366,169943305,14211,1
120366,169943308,14211,1
120366,169943314,14211,1
120366,169949934,11829,1
120366,169949959,11829,1
120366,169949968,11829,1
120366,174379820,39162,1
120366,174379870,39162,1
120366,174379891,39162,1
120366,174380439,14168,1
120366,174380504,14168,1
120366,174380525,14168,0
120366,174380739,14168,1
120366,174380780,14168,1
120366,174380802,14168,1
120384,163342105,10293,1
120384,163342117,10293,1
120384,163342126,10293,1
120384,164140014,10293,1
120384,164140147,10293,1
120384,164140179,10293,1
120384,165048866,37980,1
120384,165048903,37980,1
120384,165048945,37980,1
120384,166692232,6473,0
120384,166692323,6402,1
120384,166692559,6402,1
120384,166692597,6402,0
120384,166692745,6402,1
120384,166692768,6402,1
120384,166692801,6402,1
120384,166693004,6473,1
120384,166693018,6473,1
120384,166693023,6473,1
120392,163356910,10763,1
120392,163357149,10763,0
120392,163357316,10763,1
120392,163357412,10763,1
120392,163357531,10763,1
120392,163419022,204037,0
120392,163419519,204037,0
120392,163903436,8585,1
120392,163903447,8585,1
120392,163903459,8585,0
120392,163903482,8585,0
120392,163903519,8585,1
120392,163903540,8585,1
120392,163903549,8585,1
120392,163903577,15528,1
120392,163975339,15528,1
120392,163975363,15528,1
120392,163975530,204037,0
120392,163975598,204037,0
120392,172652099,12450,0
120392,172652229,12450,0
120392,172652260,12450,0
120392,172652282,12450,1
120392,172652291,12450,1
120392,172652296,12450,1
120392,172652821,10265,1
120392,172652922,10265,1
120392,172653013,10265,0.666666667
120392,172653224,10265,1
120392,172653345,10265,1
120392,172653412,10265,1
120393,165547769,7192,1
120393,165547788,7192,1
120393,165547807,7192,1
120393,166549405,5918,1
120393,166549415,5918,1
120393,166549429,5918,1
120393,166549452,10763,1
120393,166549509,10763,1
120393,166549533,10763,1
120393,167410330,10765,1
120393,168041245,10765,1
120393,168041258,10765,1
120393,168041983,10597,1
120393,168042117,10597,0
120393,168042228,10597,1
120393,168042335,10597,1
120393,168042403,10597,1
120393,168831027,6402,1
120393,168831097,6402,1
120393,168831138,6402,1
120393,168831602,26902,0
120393,168831652,26902,1
120393,168831686,26902,1
120393,168831770,26902,1
120400,163973902,14168,0
120400,163973963,14168,1
120400,163973987,14168,1
120400,163973995,14168,0
120400,163974324,14168,1
120400,163974338,14168,0
120400,163974446,14168,1
120400,163974466,14168,1
120400,163974474,14168,1
120400,165938009,14168,1
120400,165938020,14168,1
120400,165938040,14168,0
120400,165938058,14168,1
120400,165938068,14168,1
120400,165938080,14168,1
120457,163894040,11893,1
120457,163894054,11893,0
120457,163894078,11893,1
120457,163894097,11893,1
120457,163894125,11893,1
120457,163894513,9424,1
120457,163894734,9424,1
120457,163894814,9424,1
120457,164422184,10597,1
120457,164422304,10597,1
120457,164422734,10597,1
120457,164936393,39162,1
120457,164936399,39162,0
120457,164936424,39162,0
120457,164936445,39162,1
120457,164936450,39162,1
120457,164936456,39162,1
120457,165055819,37374,1
120457,165055895,37374,1
120457,165055924,37374,1
120457,170692163,9428,0
120457,170692193,9428,1
120457,170692206,9428,1
120457,170692222,9428,1
120464,170315345,10265,1
120464,170315352,10265,0
120464,170315377,10265,0
120464,170315395,10265,1
120464,170315397,10265,1
120464,170315402,10265,0
120464,170315415,10265,1
120464,170315427,10265,0
120464,170315443,10265,1
